N1_Ori,N2_Ori,N3_Ori,N4_Ori,N5_Ori,N6_Ori,N7_Ori,N8_Ori,N9_Ori,N10_Ori,N11_Ori,N12_Ori,N13_Ori,N14_Ori,N15_Ori,N16_Ori,N17_Ori,N18_Ori,N19_Ori,N20_Ori,N21_Ori,N22_Ori,N23_Ori,N24_Ori,N25_Ori
3.540522411764705e+18,3.525754491228069e+18,3.612752583333335e+18,3.7834212569832417e+18,3.802061544041449e+18,3.942605094202901e+18,4.0684770909090903e+18,4.2353738292682906e+18,4.1468588347107446e+18,4.15501561881188e+18,4.1895503380281687e+18,4.1769037231638385e+18,4.1104005112359526e+18,4.00879572e+18,4.087381774193548e+18,3.9424259685863875e+18,4.006984837837837e+18,4.0139821965812e+18,4.1956946e+18,4.2669510528634353e+18,4.1433252323651425e+18,4.225641465201465e+18,4.00458695439739e+18,3.9337908526011535e+18,3.5398743078034647e+18
3.568978868995634e+18,3.6552652088607606e+18,3.722232363636364e+18,3.808079385e+18,3.904034766666669e+18,3.969334142857145e+18,4.107565111111112e+18,4.2408375506607913e+18,4.269162967213116e+18,3.902645460396039e+18,4.268979304932733e+18,4.1921630857142845e+18,4.1307072032085565e+18,4.1193519592760177e+18,4.1340486980198026e+18,4.0837887523364495e+18,4.114501005319148e+18,4.2840526727272735e+18,4.130549330508476e+18,4.0758866309523794e+18,4.2482659226190495e+18,4.127513662100456e+18,4.137772763888888e+18,3.7517918458498017e+18,3.4826581877550986e+18
3.435256356164383e+18,3.506037684210527e+18,3.6549762820512814e+18,3.8063576050955423e+18,3.7774543052631567e+18,4.0014220291970806e+18,4.142671991666664e+18,4.2085552673267343e+18,4.005669809917356e+18,4.045399717171719e+18,4.093379163120569e+18,4.087816970802921e+18,4.00620019375e+18,4.011316350364964e+18,4.2096294367088594e+18,3.9682128248175176e+18,4.1495410056179784e+18,4.2127685828571407e+18,4.110308355421684e+18,4.141812221428571e+18,4.151733655e+18,4.204131776699031e+18,3.967136758474574e+18,3.755582794676808e+18,3.505933250509168e+18
3.580134385185185e+18,3.5628636170212777e+18,3.644772540372669e+18,3.829381893081759e+18,3.760920186440677e+18,3.9942198879310326e+18,4.0664312878787866e+18,4.17736746961326e+18,4.238744410891092e+18,3.9482469e+18,4.1496615035461e+18,4.079099375e+18,4.003636282485872e+18,4.0145469615384607e+18,3.93688075e+18,4.089617540816324e+18,4.085620913705583e+18,4.196164099585064e+18,4.2832950663900426e+18,4.050628198347108e+18,4.157323514851484e+18,4.06339983524904e+18,4.0216500874524713e+18,3.8388550521472394e+18,3.428513179231859e+18
3.660574293193716e+18,3.623199948453608e+18,3.7046848914285686e+18,3.763261669724772e+18,3.7523275197368417e+18,3.917732842639592e+18,4.106966301507539e+18,4.144647e+18,4.1700457635468e+18,4.1328066e+18,4.2992965465116273e+18,4.168889532663316e+18,4.2907433734177234e+18,4.1728333459119473e+18,3.9732137921348337e+18,4.3350335345911936e+18,4.313791083333333e+18,4.1816993781094543e+18,4.083499013888886e+18,4.1160024946236544e+18,4.174568894444447e+18,4.153779942148759e+18,4.0529008814814833e+18,3.822832739549837e+18,3.4693328614864886e+18
3.493218409356724e+18,3.577301258373201e+18,3.737005616504855e+18,3.7738302375e+18,3.865354157360405e+18,3.8902055202312136e+18,4.0429146769230766e+18,4.2622918131868114e+18,4.2844822919254656e+18,4.142435421383647e+18,4.296642368715084e+18,4.221837033149172e+18,4.168932084269664e+18,4.240425022598871e+18,4.05752448e+18,4.068579821428572e+18,4.0133751140939617e+18,4.0402570748299325e+18,4.282686234636871e+18,4.138040536363641e+18,4.042978206611571e+18,4.235353235576924e+18,4.0560966859205806e+18,3.8483023615635185e+18,3.543834237942121e+18
3.6175680833333345e+18,3.5526425428571433e+18,3.6220117333333335e+18,3.735431142857142e+18,3.833546303703704e+18,4.0371383487179494e+18,3.998436813432836e+18,4.1878970666666655e+18,4.275530623595506e+18,4.279348803370788e+18,4.14993635e+18,4.1845480585106386e+18,3.962611798657718e+18,4.0222323520408166e+18,3.930765628930817e+18,4.0167290710659886e+18,4.109014255905512e+18,4.17383758685446e+18,4.157216653846156e+18,4.201937632478633e+18,4.067418460869565e+18,4.0985213472803343e+18,3.9358525719178086e+18,3.856299619186048e+18,3.5212594488078577e+18
3.581944020408164e+18,3.54058024347826e+18,3.666914e+18,3.7935523240223457e+18,3.724233484210527e+18,3.8630456567164175e+18,4.1176130803571425e+18,4.2140189859154934e+18,4.27379424390244e+18,4.2473847213930337e+18,4.220621844262296e+18,3.95994055625e+18,3.9191691594202926e+18,4.0197361011235953e+18,3.928069829896908e+18,4.0866557241379297e+18,4.1148702994350275e+18,4.00589159e+18,4.16238574033149e+18,4.1643777821782175e+18,4.1629526877076434e+18,4.106039645038171e+18,4.025039832116788e+18,3.817535473015872e+18,3.4192753978658545e+18
3.6027993145539896e+18,3.653420574193549e+18,3.6410574300518134e+18,3.7729670761421286e+18,3.7915779710982666e+18,3.935335988636364e+18,3.996574641025641e+18,4.1631461293532355e+18,4.2309005742574264e+18,4.1449404729064054e+18,4.1966256551724134e+18,4.0008574974874337e+18,4.186837806930692e+18,4.0046347283237e+18,4.0389132653061207e+18,4.2035961271186447e+18,3.8453165329949256e+18,4.3265753820754714e+18,4.032308783653845e+18,4.1732316590909087e+18,4.0574998125e+18,4.1582068011049697e+18,4.074257726890758e+18,3.906054227611938e+18,3.5087938073770486e+18
3.4744816230366495e+18,3.505067338345864e+18,3.582735298850576e+18,3.687465301724136e+18,3.75627604237288e+18,3.902724505747128e+18,4.2010906086956534e+18,4.2296020310559007e+18,4.183821361111112e+18,4.1971842677165373e+18,4.233689566666668e+18,4.139307245810056e+18,4.124098070063694e+18,4.046361930875577e+18,3.95343798089172e+18,4.090536982954547e+18,4.078317380710659e+18,4.2100382704402493e+18,4.0874902310924334e+18,4.147434878327e+18,4.1319128181818173e+18,4.1378836506024074e+18,4.078197942652329e+18,3.673073430635837e+18,3.48085541411043e+18
3.6273237422680417e+18,3.5642615606060595e+18,3.776994449541285e+18,3.708087117241378e+18,3.887661217142855e+18,3.8868210305343514e+18,4.146990807142858e+18,4.206748050505052e+18,4.2141587928571433e+18,4.19852630625e+18,4.1697246811594194e+18,4.0590713287037046e+18,3.984473426605504e+18,3.932725675e+18,4.074143944664032e+18,3.9786598280254776e+18,4.157366276381907e+18,4.1546150392857134e+18,4.142001347031963e+18,4.216382121546961e+18,4.2165935726141046e+18,4.111882049689441e+18,4.0164382681387935e+18,3.652783073333335e+18,3.526118276497697e+18
3.458762364238412e+18,3.563794383886258e+18,3.6696767806451615e+18,3.779194303030303e+18,3.901097488262912e+18,3.973654018404908e+18,4.11173450826446e+18,4.151117244755247e+18,4.174019407239821e+18,4.1438576134969303e+18,4.10531691011236e+18,4.09590822881356e+18,4.1739446666666655e+18,4.065154923809524e+18,3.930147369565218e+18,4.069744651898735e+18,4.164438989795916e+18,4.1753127127071805e+18,4.14610398453608e+18,4.1125241233480166e+18,4.1029758423236536e+18,4.111207776859504e+18,3.9641807711442806e+18,3.752945736507938e+18,3.4712131828153585e+18
3.590800189781023e+18,3.647615528301889e+18,3.80313868115942e+18,3.660348233160621e+18,3.774536574162681e+18,3.903158078125e+18,4.082735839416056e+18,4.118042546448088e+18,4.050651985714283e+18,4.075037545e+18,4.0676292372881347e+18,4.154426028089887e+18,4.1310065220588227e+18,4.2553359125e+18,4.063313574193548e+18,4.1839493693181793e+18,3.9910730740740726e+18,4.045699556179777e+18,4.1592727570621486e+18,4.066468325e+18,4.121886423076925e+18,4.134822457831324e+18,4.1135091606425697e+18,3.735099325878595e+18,3.4822888188854533e+18
3.407527921052631e+18,3.563370073619631e+18,3.565934409937887e+18,3.7635274608294953e+18,3.9182215063291136e+18,3.932548490476191e+18,4.1295001320754714e+18,4.1444481708333353e+18,4.158488206278028e+18,3.829916713414633e+18,4.1598683019801974e+18,4.2974081104972344e+18,4.023247475961537e+18,4.1324202857142897e+18,4.1757297238095273e+18,3.79766426e+18,4.2286059120879094e+18,4.173584942196532e+18,4.456082806306307e+18,4.165933096e+18,4.1572609260700375e+18,4.114718441860464e+18,3.891265892561983e+18,3.825473658263306e+18,3.429709420600859e+18
3.678509044776121e+18,3.641752333333333e+18,3.707003152046785e+18,3.755273930693068e+18,3.863677252577317e+18,3.890080468085108e+18,4.061823378205127e+18,4.1173393361344553e+18,4.132155147887323e+18,4.1517163571428567e+18,4.119116627118644e+18,4.17849086163522e+18,4.035789973544973e+18,4.003407541666667e+18,4.0819529415584415e+18,4.072365556818183e+18,4.0631906063829816e+18,4.1057159710144927e+18,4.200273543209876e+18,4.169597686813188e+18,4.123465987551869e+18,4.116058875e+18,3.9385192020547937e+18,3.6490296950354606e+18,3.4837433114754104e+18
3.428004908653847e+18,3.5003749840425533e+18,3.509846962566847e+18,3.752740785714288e+18,3.805302196078432e+18,3.934766594871794e+18,4.114001024875621e+18,4.137124126262629e+18,4.12242830222222e+18,4.1366926268656727e+18,4.060336164383564e+18,4.1582403202247183e+18,4.2112045822784814e+18,4.22772153508772e+18,4.156778054054056e+18,3.9515460622009585e+18,4.0709782590673567e+18,4.124703603773584e+18,4.146250292929293e+18,4.2042737567567544e+18,4.172095328828828e+18,4.0050178950276255e+18,3.933593533678753e+18,3.825016223529412e+18,3.4344754015151524e+18
3.500374100840336e+18,3.6447709558011054e+18,3.664951897959184e+18,3.764146683333331e+18,3.812894771428572e+18,3.875794938596492e+18,4.078022467661693e+18,4.046835354609928e+18,4.1686293928571423e+18,4.070001635e+18,4.138135298136647e+18,4.0864927159090934e+18,4.1546028090452255e+18,4.1856814038461537e+18,4.079915916666667e+18,4.0469447150259087e+18,4.209013146118721e+18,4.120665958715596e+18,4.0659206485355617e+18,4.0966370542986424e+18,4.113030325e+18,4.120972935114504e+18,4.0534336018808817e+18,3.9717618238805975e+18,3.4206526439393915e+18
3.48787523222749e+18,3.5661076967741926e+18,3.59588077922078e+18,3.787302847826088e+18,3.8812435579710126e+18,3.913428103703704e+18,4.109385846153848e+18,4.225515307692308e+18,4.195089125e+18,4.2090255000000046e+18,4.263653503546099e+18,3.982995218309858e+18,4.062236376e+18,4.080127885714287e+18,4.104290510416663e+18,4.0596279786324777e+18,3.996157426751592e+18,3.979880144796379e+18,4.1514088270042173e+18,4.1541163151750953e+18,4.1214769737991255e+18,4.1248895588235325e+18,4.0058714982817864e+18,3.818663202216064e+18,3.4100743981042616e+18
3.516152955752213e+18,3.59986302631579e+18,3.7110003383458647e+18,3.8100116704545454e+18,3.814800042553192e+18,3.934620404624277e+18,4.1577504901960786e+18,4.204760503546102e+18,4.2526968646616545e+18,3.8718437874015754e+18,4.2013361049723786e+18,4.1796800777777777e+18,4.0221853051948047e+18,4.0702777547169807e+18,4.1432078860103593e+18,4.100038569948188e+18,4.247605022222225e+18,4.2120492222222234e+18,3.930220409090912e+18,4.129317805e+18,4.1828373935185193e+18,4.097823024193546e+18,4.1023784014598543e+18,3.729625919298244e+18,3.521028039915965e+18
3.418432686274508e+18,3.429070371287127e+18,3.6627125092592584e+18,3.714200252173912e+18,3.8404667102803753e+18,3.89646546875e+18,3.9917242775119626e+18,4.189451751381217e+18,4.192044325e+18,4.099797975308641e+18,3.984454413793104e+18,4.1596471649484534e+18,4.0462183372781056e+18,4.0623801416666655e+18,4.028906916279071e+18,4.076826091463414e+18,4.027421469879518e+18,4.1345640253164554e+18,4.192406040609135e+18,4.106012813829788e+18,4.156127882352941e+18,4.114187223140493e+18,3.879626511194029e+18,3.733209003649632e+18,3.4056080061633326e+18
3.6218940066666655e+18,3.5860353376623386e+18,3.714750858064516e+18,3.709695434554975e+18,3.774916872832372e+18,3.9104846782178176e+18,4.087051619047619e+18,4.1266432760181e+18,4.024730839779e+18,4.0185455363128515e+18,4.176716917431192e+18,4.202454706214688e+18,4.0764836513761454e+18,4.101965289772729e+18,3.9613754034090906e+18,4.0813758717948713e+18,4.041566426136363e+18,4.0751050231481487e+18,4.165867e+18,4.075651171806167e+18,4.1615993591160207e+18,4.096478663677128e+18,3.95021243448276e+18,3.71764570704225e+18,3.422385770167428e+18
3.5067297843137244e+18,3.57607043023256e+18,3.5716641266666685e+18,3.6802755512820495e+18,3.822559544041452e+18,3.9326290719424456e+18,4.124856010152284e+18,4.266155107142856e+18,4.2154145e+18,4.2620774972375695e+18,4.1359421801242225e+18,4.198048858064513e+18,4.1413208461538447e+18,4.1398961079545457e+18,4.0867632954545454e+18,4.0890742026143805e+18,4.133843057971015e+18,4.1457742791878175e+18,4.14426818435754e+18,4.2125026e+18,4.16483176e+18,4.166690285123972e+18,4.0334808260869586e+18,3.7649227916666685e+18,3.4454927410714276e+18
3.458936804511278e+18,3.66317315037594e+18,3.747710014492756e+18,3.851983978417266e+18,3.7797077197452227e+18,3.894982035398231e+18,4.014843e+18,4.1899545465838495e+18,4.1550593714285737e+18,4.0353689483870986e+18,4.191106372881354e+18,4.008609091370557e+18,3.900506e+18,4.08442429054054e+18,3.922382517730496e+18,4.103893741935485e+18,4.051689885350319e+18,4.2035704928571423e+18,4.25118661875e+18,4.1444782209944776e+18,4.187768248447204e+18,4.191864433862436e+18,3.9635578253275095e+18,3.8075889786476846e+18,3.4846121908548675e+18
3.2949818538461553e+18,3.4475564594594606e+18,3.573391766666668e+18,3.695959104395601e+18,3.872248034482759e+18,3.9454435e+18,4.127711654320988e+18,4.2435994311111086e+18,3.960227803030304e+18,4.050039027322402e+18,4.1156378726114657e+18,4.15442836e+18,3.81768536627907e+18,4.058349725663716e+18,4.097127655172413e+18,4.1221641581395354e+18,4.1722967961783414e+18,4.2291395606694554e+18,4.1212993696498074e+18,4.1912060846560855e+18,4.079995542510121e+18,4.050075336134451e+18,3.973341212454216e+18,3.6432816194690294e+18,3.3946104014705884e+18
3.3529786239316244e+18,3.522849254545456e+18,3.7150346379310336e+18,3.721008798507463e+18,3.798029642045456e+18,3.9198392802547753e+18,4.024924535483872e+18,4.098251621118013e+18,4.05267029078014e+18,4.076997642458099e+18,4.1117464585987246e+18,4.0428232215189873e+18,4.083416727941176e+18,4.0301596217616584e+18,4.0966804171123e+18,4.0412077761194015e+18,4.2176926157407386e+18,4.1252342145748977e+18,4.012213707446808e+18,4.164731941964287e+18,4.1448152615384617e+18,4.1310021886121e+18,4.0168439276729574e+18,3.781923432258064e+18,3.4238881213517635e+18
3.470642444976077e+18,3.468237717105264e+18,3.592494044444444e+18,3.68667984864865e+18,3.812962465517241e+18,3.8905579468599055e+18,4.158475104972375e+18,4.237019786885242e+18,4.214177470852016e+18,4.1128108238636385e+18,4.1477976683673457e+18,4.154173545454549e+18,3.9972802528735657e+18,4.155091060869565e+18,4.20075332903226e+18,4.3157077241379313e+18,4.253768260869568e+18,4.041513901315789e+18,4.102383658291457e+18,4.19413664876033e+18,4.219560666666668e+18,4.141515390862943e+18,4.1167606033057833e+18,3.7466102140350894e+18,3.375826368070953e+18
3.4636412173913057e+18,3.522842525862066e+18,3.55778983e+18,3.770111626262626e+18,3.710695175675676e+18,3.888521628205128e+18,4.092353929577464e+18,4.116797285714288e+18,4.106957479591836e+18,4.1419706186440704e+18,4.112462479591836e+18,4.1233265576923075e+18,3.8851482869565215e+18,3.953536440298506e+18,4.061638232558141e+18,4.05259275e+18,4.1470631034482734e+18,4.256902355329951e+18,4.3140410206896553e+18,4.199320577464788e+18,4.131995883720927e+18,4.170914981818184e+18,3.961783331896552e+18,3.796408189655174e+18,3.355734747300219e+18
3.4401048684210514e+18,3.555604649122807e+18,3.619132276041667e+18,3.7074618228571433e+18,3.803537745098041e+18,3.9115605720524006e+18,4.1274963049645373e+18,4.19088637394958e+18,4.1817928910891105e+18,4.0656857203389834e+18,4.030196277310925e+18,4.226135132867133e+18,3.90936525136612e+18,3.9550571666666655e+18,3.995115610294116e+18,4.040371935622316e+18,4.0412769209302313e+18,4.151926358381503e+18,4.161250919831224e+18,4.076845408602149e+18,4.1319047683397693e+18,4.0127693039215703e+18,3.977930511029413e+18,3.7660401534090906e+18,3.3729258259541985e+18
3.3702559370629386e+18,3.491149542105266e+18,3.631050204678364e+18,3.682940578034681e+18,3.726307537234042e+18,4.017384757575756e+18,4.0331357302631567e+18,4.04075085e+18,4.051142621428572e+18,4.0334160240384573e+18,4.076348331034483e+18,4.189997591954024e+18,4.061700691176471e+18,4.296394403361343e+18,4.144391607476636e+18,4.159714627118644e+18,4.027153338235294e+18,4.2387335756302536e+18,4.2569108418604646e+18,4.220490856115108e+18,4.101550869346735e+18,4.164532710937499e+18,3.903777489711936e+18,3.771713561688314e+18,3.4571791868460406e+18
3.543383242990652e+18,3.395230205128206e+18,3.5465543772455086e+18,3.666469765625e+18,3.714319754385965e+18,3.888337115606935e+18,4.037903252577316e+18,4.1897833456790113e+18,4.125961841463416e+18,4.037141877419355e+18,4.165922896551728e+18,4.2547660796460175e+18,3.98608507079646e+18,4.1139961450777216e+18,4.143289847457628e+18,4.0120203701298734e+18,4.214045317708331e+18,4.116228629870132e+18,4.01792758152174e+18,4.157861744292236e+18,4.1970751963470336e+18,4.207897961956525e+18,4.053502392727275e+18,3.812011563758392e+18,3.387961387673955e+18
3.5220428125e+18,3.44762544859813e+18,3.5831338829787244e+18,3.8015912711864407e+18,3.719472523178809e+18,3.8342766344086016e+18,4.001982666666668e+18,4.1505587721518986e+18,4.1763318333333345e+18,4.178192974842768e+18,3.9682901913043487e+18,3.740908279411763e+18,3.832405953642384e+18,3.987882610687023e+18,3.9154909127516785e+18,4.18653684375e+18,3.817042747663549e+18,4.0813873502538045e+18,4.17850996875e+18,4.1648206428571433e+18,4.18942628e+18,4.1832613165829176e+18,3.9025584439461903e+18,3.643838882352941e+18,3.3858200887096786e+18
3.4051507130044846e+18,3.5169695333333325e+18,3.5133566e+18,3.6453280547945206e+18,3.7686082058823526e+18,3.887602229074893e+18,4.133778383333333e+18,4.2033503722222234e+18,4.125335077348066e+18,4.08690882481752e+18,4.2406985101010094e+18,4.118701318965516e+18,4.0720963263157914e+18,4.0560454597156413e+18,3.970283620253164e+18,4.118204830769232e+18,4.1061736e+18,4.155635086206899e+18,4.095324424657535e+18,4.082597509652512e+18,4.091765645739911e+18,4.132255962962964e+18,4.019055298969072e+18,3.711263508426968e+18,3.3525281297468334e+18
3.434926087248321e+18,3.4634743823529395e+18,3.5321095810810793e+18,3.6370928714285706e+18,3.730054218181817e+18,3.8424130231213855e+18,4.1203429343434337e+18,4.146561865921788e+18,4.00766632960894e+18,4.212356066666667e+18,4.075933311557787e+18,4.093594911627908e+18,4.0463338865979366e+18,4.1390165544041446e+18,4.077352603448276e+18,4.0849112071005937e+18,4.0125161088082913e+18,4.132737514450866e+18,4.1953181242937856e+18,4.10845739e+18,4.1405566916666655e+18,4.0374074518828457e+18,4.0366400954545454e+18,3.80398512e+18,3.390857501030924e+18
3.4906723219178066e+18,3.5274334023668644e+18,3.6001890322580654e+18,3.626578408045976e+18,3.6706089107142866e+18,3.908848606060605e+18,4.075394813559324e+18,4.170799028571428e+18,4.0508315032258074e+18,4.0939052083333345e+18,4.1949672374100705e+18,3.799385049295775e+18,4.010695589552239e+18,4.050848192982456e+18,4.1973572470588257e+18,4.226625926966288e+18,4.011571655913978e+18,4.286148295081963e+18,4.106620015873017e+18,4.1687098223350246e+18,4.098977762557077e+18,4.209659593625499e+18,3.957731747474745e+18,3.6434782923076895e+18,3.369307526058632e+18
3.42441480794702e+18,3.6205596521739136e+18,3.4992618660714286e+18,3.7266313787878794e+18,3.6835437602739743e+18,3.9574780895522406e+18,4.0574142375e+18,4.086675528301885e+18,4.113238795620439e+18,4.066664087628863e+18,4.1543774253731354e+18,3.9692232018779346e+18,3.920426123809522e+18,4.0310871e+18,4.114866251461989e+18,4.02710741964286e+18,4.1887502e+18,4.0590399851485143e+18,4.0907189141630863e+18,4.128210126262626e+18,4.151401715481171e+18,4.15169849e+18,3.92428907e+18,3.800197566563469e+18,3.2768179189627223e+18
3.34834853374233e+18,3.4192198863636367e+18,3.5287016508875745e+18,3.6656527135416673e+18,3.714278210526316e+18,3.937973782608697e+18,4.09127125e+18,4.1442376875e+18,4.1486432929936287e+18,4.085156197740109e+18,4.070033039215688e+18,3.979060758389262e+18,3.9168412992700713e+18,4.028166439153438e+18,4.1755153049645394e+18,4.017930742105264e+18,4.154402702564102e+18,4.146721731428572e+18,4.0657285257731937e+18,4.057302558139536e+18,4.087979806306305e+18,4.066648866972477e+18,3.974765424603176e+18,3.763465293040292e+18,3.344297280507127e+18
3.412360224242423e+18,3.33645986440678e+18,3.466871919254657e+18,3.5453358035714284e+18,3.672779885572139e+18,3.8592263742690074e+18,4.0973883e+18,4.1351720320512814e+18,4.1113210801687777e+18,4.0466985320512814e+18,4.0220666878612695e+18,4.1271525225806464e+18,4.06129642222222e+18,4.092707452127659e+18,4.0862516447368387e+18,4.022060720238093e+18,4.199724406698564e+18,3.9467568322981376e+18,4.061138291428572e+18,4.2451189469026514e+18,4.101570555084746e+18,4.2177104803921536e+18,3.914513954166664e+18,3.7900233766666655e+18,3.3993900971428547e+18
3.466010049751242e+18,3.3838321460674145e+18,3.498473028248588e+18,3.5860276787878784e+18,3.7077935572519096e+18,3.889093658653847e+18,4.1301067226277376e+18,4.189404796178344e+18,4.111540982857144e+18,4.131312032258068e+18,4.1110590514018657e+18,4.154647e+18,3.990135808743168e+18,4.1109938938775526e+18,4.0770764521739126e+18,4.109492041666668e+18,4.0624585467289697e+18,4.2384915093457935e+18,4.0318592380952376e+18,4.063744471204193e+18,3.943221738219896e+18,4.1298150711864407e+18,3.9928706909722255e+18,3.724515331460669e+18,3.297585092682925e+18
3.599066875e+18,3.6726619675675663e+18,3.5438296774193546e+18,3.6712719e+18,3.7111237256637143e+18,3.707252120967744e+18,3.9640572074074086e+18,4.195527790055248e+18,4.1590431666666655e+18,4.212307376811594e+18,4.122076216417912e+18,3.9623844e+18,3.8662209820359296e+18,4.0828798625954207e+18,3.9345690106382966e+18,3.935247958823528e+18,4.1270204727272735e+18,3.8639654835164846e+18,4.1712222565789466e+18,4.103456357843136e+18,3.927627301075268e+18,4.153309027027022e+18,3.980628557971015e+18,3.6993696460177034e+18,3.3273300757341573e+18
3.32094274125874e+18,3.406152550505048e+18,3.5264668627451e+18,3.6114311778846177e+18,3.6549059076086927e+18,3.913021655172413e+18,4.038443441025641e+18,4.2283448993710674e+18,4.0078858333333335e+18,4.160462923076925e+18,4.130804894736839e+18,3.94307056216216e+18,4.055877026666667e+18,3.9399673e+18,4.014655631578948e+18,3.958625963541668e+18,4.123628662280698e+18,4.018075898305085e+18,3.959235368983957e+18,3.827120679245282e+18,3.994017165413532e+18,3.960688118421052e+18,3.970915719626168e+18,3.681626939622644e+18,3.2952390550847447e+18
3.304492524691358e+18,3.43257027607362e+18,3.3719774936708874e+18,3.5590324266666655e+18,3.6268775270270254e+18,3.864169566666668e+18,3.9457719467455616e+18,4.1463290337078656e+18,4.1343238291139246e+18,4.13390550980392e+18,4.2087672262773714e+18,4.05482115503876e+18,3.952645189189188e+18,3.9668536616541353e+18,4.0134657023809546e+18,3.9771256456310656e+18,4.0112325530303017e+18,3.9413967461139907e+18,4.134284122881356e+18,4.083203578703704e+18,4.124707531400964e+18,3.992135403508772e+18,4.0048370330882365e+18,3.681224018461537e+18,3.3381485987654313e+18
3.4904009021739126e+18,3.482942044198895e+18,3.4926865479452047e+18,3.642775516556289e+18,3.7729377543859656e+18,3.8812659006622525e+18,4.0503061233766226e+18,4.2027946440677934e+18,4.147839169491523e+18,4.122952972093023e+18,4.0599076783625754e+18,4.034110636842106e+18,4.081224399038465e+18,3.890159766304347e+18,4.2203069633507866e+18,3.780988e+18,4.098883092511012e+18,3.943009367875648e+18,4.0985185805084744e+18,4.153799640553e+18,4.088860164556961e+18,4.138176127737228e+18,3.9600994403973494e+18,3.6958281915584384e+18,3.29451419269103e+18
