"","N1_Ori","N1_Fit","N2_Ori","N2_Fit","N3_Ori","N3_Fit","N4_Ori","N4_Fit","N5_Ori","N5_Fit","N6_Ori","N6_Fit","N7_Ori","N7_Fit"
"191",14,16.6773111927034,0,0,1,1.07263835099187,3,2.47084234057683,0,0,0,0.992873416136835,1,1.0673450994565
"192",9,9.24790923602706,2,1.32104976631077,1,0.532487942377351,4,2.94584719400377,0,0.477028982548228,1,2.59231517443398,1,1.46644752561787
"193",13,9.82421165931319,0,0.548750663532092,2,1.27847955812574,4,2.66873904553735,0,0,0,0,0,0.163905661806792
"194",11,8.76021470530004,1,1.13099244846442,0,0,2,2.72622299159737,0,0.0571833767675469,1,0.839894668608887,2,1.76888274431301
"195",12,8.28403424525486,0,0.165325805195434,0,0.288015128513471,1,1.85528773572641,0,0,3,3.27619141819281,0,0.0475600985623987
"196",8,6.7641386464675,0,0,4,3.17163058351017,1,2.60011172490284,0,0.442859895462851,2,1.31382587997209,1,1.26846320555103
"197",16,11.030153804155,4,3.32257858346482,3,2.98687123151768,6,2.82278440987215,1,0.534171649932678,1,0.48003080299796,2,1.77855998818533
"198",15,10.6516452377977,0,0.229525577712248,0,0,3,1.85111322319439,2,1.31832218391827,0,1.16533822483107,1,1.45522161853398
"199",9,7.33169519786451,2,1.78584719250642,1,1.59266659528791,3,3.20844429701513,0,0.0424450189497215,1,1.27968724309393,0,0.686831716479724
"200",15,10.7960590804974,1,0.818237992620495,0,0.513048433678452,2,2.70999565921189,0,0,2,1.45937892715085,2,1.75226179835533
"201",10,7.29720628850961,0,0.233193626724036,0,0.300143957477742,4,2.5330969485441,0,0.131275540748499,0,1.58615720095494,3,2.40375960136771
"202",8,8.62416919055998,1,1.57226352699811,1,1.08371647392367,3,2.52164133047621,0,0.193403801804139,3,2.05700593693266,1,1.23186071377464
"203",12,11.3346809224774,1,0.853554672956216,1,1.06482887978362,6,2.55169763973013,0,0.171510085542951,2,1.62459046344261,1,1.08712986090018
"204",6,8.89457185314381,1,0.945174589241131,1,1.13841436788285,8,2.7667680771031,0,0.153308893785925,0,1.79737161507063,1,0.232018594587088
"205",11,9.09510861803487,1,1.51579968060381,1,0.746030036736576,3,2.7456453212983,1,0.0346161640203893,2,2.89211954816753,1,1.1900513343525
"206",10,5.76701248490999,3,2.5320810267425,2,2.09282031106835,2,2.65260997812708,0,0.235173926384326,2,1.85556821887484,2,1.51852210883507
"207",11,12.6866449764676,1,0.720931840662679,1,0.784732138221806,7,1.98364471855398,0,0,2,2.03154419965154,0,0.00744747502880511
"208",11,7.62921189231527,1,1.11110885722447,0,0,3,2.8857399944059,0,0.210877939569225,2,1.68241801999679,0,0.126683253363642
"209",13,9.13798969262001,2,1.49015081474427,1,1.14041899890641,7,4.1864639368288,1,0.734005546616289,7,2.88102173015925,0,0.121925819856128
"210",15,11.7170713938174,1,0.601253772890997,2,2.66049387253827,3,2.34126785303119,1,0.552857841625187,1,1.51468886149323,1,0.866099290575299
"211",9,5.1525531486333,1,1.04101947083605,1,0.809187645991224,1,2.65064404386081,1,1.01714608501289,0,0.899541147535003,3,2.8458620936375
"212",9,12.3683812436624,3,2.4204164347251,1,1.28287964519694,4,2.03885381390855,0,0,1,1.05319826254246,0,0.123891423655964
"213",15,9.46431104951271,0,0.152339738366879,2,1.58117682857744,4,2.09876219024492,1,0.896711117755239,2,0.836161833211503,0,0
"214",11,7.68542773816168,0,0.187862411489419,3,2.89990899416816,2,1.76276522957434,1,0.766164528886718,1,0.188787541091466,1,1.30118333713941
"215",7,10.8358000241398,1,1.04362278663323,3,1.89146370539774,4,2.13415582527852,0,0.883475290013103,1,0.970809236230003,5,3.70500985722084
"216",5,9.43821755913238,0,0.269872790149513,1,1.53503313103932,3,2.98111305836125,1,1.14458495036844,6,2.97581865550168,1,0.968344381161365
"217",11,10.6695750643623,0,0.0749128630723144,1,1.51740101209578,4,2.13815567761915,0,0.306970329711426,1,1.32549299586888,1,1.34217307234383
"218",6,7.55065099003163,0,0.217792857310231,3,2.58515731877619,4,2.03803429398587,1,0.414832687613035,3,1.44984937711315,1,1.02542003522136
"219",8,6.42786759383829,0,0.451470815549781,1,1.04870988816424,1,2.09323467860034,1,1.18404286968062,1,1.3329995275893,1,1.43797714565693
"220",8,7.59269891658281,1,0.535033938049637,1,1.27984570083851,2,1.53420829932664,0,0,3,2.15248924767992,2,1.59081806167548
"221",5,8.11510419969356,2,0.793300468477901,1,0.779805638185739,4,2.74229585138966,0,0.0669484591427683,1,2.20234894294627,1,0.757106377833427
"222",13,6.07379327343327,0,0,2,2.31681769634307,1,2.4930356642189,3,1.55356598009564,2,1.01483583341327,2,1.47984358105217
"223",6,7.95074614055854,1,0.774705606807879,0,0,3,2.22880328781926,0,0,1,1.88702094261074,1,1.04812483296845
"224",10,12.3224230058288,1,0.78926801021545,1,1.1116389942382,0,1.05467263809244,0,0.339480309911982,2,1.46953641374399,0,0.350321708745579
"225",2,4.45130587420104,0,0.20527506024861,2,1.76624150823502,5,2.41355877595736,2,1.06015344277108,2,1.96077362505415,0,0.124074496449296
"226",10,6.36805366880767,2,1.42603043445314,1,1.46247794605293,3,3.21903758017317,0,0.0119752306143929,2,2.23633409986642,0,0
"227",11,9.80262137046099,1,0.384633209003707,0,0.216686665635289,3,1.82949608549226,0,0.304732354533819,3,2.23478067927773,0,0.554804105789063
"228",9,4.73656643216657,0,0,1,0.719566094506302,5,2.67956116677033,1,0.402370973148338,1,0.490482270551996,1,1.34923891081737
"229",8,12.719584645717,1,0.909377437517802,1,1.08095317657034,1,1.62231066841198,0,0.31969605550798,3,2.36300553632899,0,0.638958243462602
"230",6,8.90360917582931,0,0.238409077220756,3,3.02568942253759,1,0.968563821038902,0,0.0246272432947752,1,0.264584014520722,1,0.782008057710245
"231",8,5.31762153319908,0,0.0724564182206574,2,1.95946812343415,3,1.74393952003804,1,0.884042714094047,1,1.69457231201737,1,1.22904316619631
"232",8,6.85999618978688,0,0.101429408387492,1,0.702093792847362,2,2.14737928935884,0,0.517642587346914,2,1.31614024250363,0,0.0849068428830799
"233",10,7.53244726498106,1,1.31929875791424,1,1.36135623554805,0,2.67963518625399,1,1.27884084546787,3,2.29323376515714,1,1.43527749663559
"234",6,6.29974031453633,0,0,0,0.018814840435519,3,2.40355333893611,0,0.154420675881607,1,0.838854574737763,0,0.378722850918143
"235",10,8.11760498496424,0,0,0,0.84794459030017,3,2.7256373699033,0,0,2,3.25070631348084,1,1.09793803926989
"236",9,10.2869442311203,0,0.212699020829907,4,3.54633921311976,4,1.62045966321409,0,0.111100918775884,0,0.968314908673197,0,0.892920239035038
"237",9,7.32498138954971,1,0.835531048972176,1,0.0236059132111337,0,1.33437616009627,0,0.364571981275249,2,0.878476107838405,2,1.75309842623971
"238",12,5.301165944507,1,1.04756615743856,1,1.35734836476904,3,2.92063303927998,1,0.781095798486745,2,1.98676334228967,0,0.380358156366563
"239",11,8.85469338869504,0,0,0,0.345781854625922,1,2.23761673440509,0,0.0932518617633684,0,0.527498673119205,0,0
"240",6,6.95703165069975,0,0.334831423020037,0,0,3,2.893931970938,1,0.904719843328763,1,1.97931185021009,0,0.0743467686275792
"241",4,9.14568219604138,1,1.17022380426046,1,0.637826805755281,3,1.6090705984571,0,0,2,2.55070068499072,0,0
"242",12,10.1318459848848,0,0,2,2.16849806571782,0,1.42058897128925,0,0.371231957020846,1,0.998250795711719,0,0.249098480292582
"243",8,6.38417114267816,0,0.616406444407667,2,1.27375679589647,2,2.28636733148524,0,0.0306112997432929,1,1.89707477707842,1,0.598766493617851
"244",5,5.3195168095487,0,0.225546412286128,0,0.347505151182488,1,2.45454418360828,0,0.29198461317436,3,2.26267984661284,1,1.36072793930757
"245",2,2.31292298016474,2,1.47878423012,0,0,3,2.44764794421177,0,0.146049652866205,1,0.858214289542829,2,1.54515076616914
"246",5,8.16051644407416,1,0.525666902036812,0,0.176021143049214,0,1.24630386270121,0,0.0217775073779419,1,2.00777150462226,4,2.95334804621196
"247",8,6.57839232143567,0,0.0394212371588186,2,2.464989707685,0,1.31348234962246,0,0,3,3.16799539469935,3,2.4063440669919
"248",8,8.27305289210163,0,0.129638463601993,1,1.40229886831175,0,1.73588284438315,0,0,4,2.35638821510092,1,1.09006536953949
"249",14,10.8822174276855,0,0,2,2.03887505124033,3,1.31590555439747,0,0.0576837508474154,1,1.64805508957317,1,1.31289685030938
"250",7,4.88641036406123,0,0,0,0.258525049086749,2,2.6546681163486,1,1.05422062601652,3,2.28420702654397,0,0.52555822197921
"251",3,3.51026602577405,1,0.794391650146757,0,0.444233234209692,0,2.12593607343961,0,0.101924424427209,1,0.863521466386869,0,0.405875731397505
"252",6,7.28083456244599,1,0.697948513324584,1,0.484300936023973,2,2.83307729421706,0,0.248290929469259,3,2.62105578489287,1,0.699584250137486
"253",13,10.4659052668363,1,1.33096538594539,3,2.84021160518493,0,1.52170688432537,1,1.06995142612379,1,1.61881187431129,0,0.394012948966317
"254",8,6.31474980312022,0,0.139176939482141,1,0.972375958286122,2,1.03291740865303,0,0,1,1.11738928951844,3,2.37622799928738
"255",12,6.66028823338341,2,1.82053902786875,0,0,2,1.53520591669109,0,0.338458314914154,3,1.9524160009094,1,1.11266285786642
"256",9,7.29939228344845,0,0.0326754907882482,1,1.24096016515326,0,1.88359802153775,0,0.378564750247868,1,1.44857096168878,0,0.554344102207508
"257",4,3.03455391826849,0,0.320812076177784,2,2.05955994528969,2,3.23709733625192,0,0.20734564349655,1,2.05002610613884,2,1.36676804874723
"258",6,7.88816659389431,0,0.126063398906509,1,1.52335119031661,2,1.4540566268225,1,0.904938745001702,3,1.52931287635943,1,0.946418482014721
"259",6,7.26211876040695,3,2.46283167837525,1,1.07707394720785,2,0.349101957647723,1,0.51409251960984,1,1.48013257580817,1,1.74977786953983
"260",2,4.80149104961522,1,1.1149100248677,2,1.64868051828543,0,2.08025663024449,0,0.325452595363347,0,1.78425901574853,1,0.640696376093038
"261",6,8.33800589602713,1,1.05889520305633,0,0.507054550042384,3,2.13644986695483,0,0,3,1.67965240752564,1,0.947845339690312
"262",6,8.46025151219392,2,1.79897834751075,2,2.175557570406,3,2.03995930363597,0,0,1,1.92448076397433,0,0.628898967746871
"263",8,4.45968155428547,1,1.00071102066053,2,2.14969243402267,2,1.42912855882078,0,0,1,1.76237424919824,0,0
"264",7,7.65284573015926,0,0.144374421598927,0,0,0,2.30368366010773,2,1.47383058612665,1,1.64900615545209,0,0.501249657768917
"265",9,9.41847250353087,0,0.494095385756908,3,2.88211644808446,5,1.67837495025659,0,0.412424792005042,3,1.96869120119615,2,1.50055524236983
"266",2,2.05650785811723,2,1.57793131564364,0,0,3,1.54637736542608,0,0.540811719271889,3,0.917339894984769,0,0.0616508559175871
"267",6,7.39914134475887,1,0.864904798405745,1,0.785822659781692,4,2.79139207061428,1,0.535831558526438,3,2.0804277813679,3,2.89297196107308
"268",10,9.30413743343966,0,0,2,2.03077771558166,3,1.92911444910393,1,0.716161992339873,1,1.95160558579326,1,0.772178626886106
"269",10,7.91469623999468,1,1.10002117887598,2,1.49672069240256,1,3.29641859884823,3,2.10380561260275,2,0.727645224350514,2,1.41204248059747
"270",7,8.21244284894002,0,0.285875918905275,2,1.30254255275651,4,2.78241376515701,0,0.156174053462392,2,1.32217469877184,0,0.730734449194809
"271",11,8.98730737180795,1,1.24436274930234,0,0.418769908948094,1,1.04592483252567,1,1.03467296726362,1,2.30589625472735,0,0.459564725430611
"272",7,6.37068304668763,1,0.637126051611379,1,0.921345089912344,3,1.39644662922932,1,1.02044678471556,3,2.45239359778648,0,0.245305800667191
"273",8,6.35399486812092,1,0.447733616134432,0,0,3,2.77031149079885,0,0.234773916834445,0,0.740485835927464,0,0
"274",15,9.54123665349152,0,0.727531567738407,1,0.384828592985629,4,3.39797910658432,0,0.586562737672071,0,2.6585476181442,0,0.0345711466291507
"275",11,9.99757704098796,4,3.17253961598449,1,0.940133169012679,2,1.903164329941,0,0.301410399451272,2,2.50725911641284,2,1.75283602498953
"276",8,9.19681806279479,1,1.08630902075156,2,2.04107709210517,1,1.7502836811423,1,0.911381722391044,1,1.90883146931515,2,1.05479068775602
"277",8,8.09457253953102,0,0.229521544626116,1,1.00035014839357,3,2.50078611644376,0,0.377388475131088,3,2.28063252532354,1,1.02979839357367
"278",7,9.03988713608595,2,1.63931401016267,3,2.46865971263644,3,1.99301366973621,0,0.171595676277221,2,2.5758117745086,2,1.79821803091309
"279",7,8.60899945875229,1,1.17283945135755,3,2.36345315542501,2,3.03994242856821,0,0.174047495838059,1,1.38357031165135,0,0
"280",10,5.07239226412485,0,0.379076430858435,1,1.17229765443405,3,2.210124823062,0,0,3,1.73067222454598,0,0.152456177280528
"281",6,6.59132438287009,1,0.613139509715236,1,0.884928420063164,5,3.16492216496656,0,0,1,1.87160695344252,2,1.88774617517757
"282",10,8.90284400663831,0,0.568458711125692,0,0,3,2.83961216856633,0,0.139622027254359,1,2.33887996613634,0,0.103274693388446
"283",3,3.50188359377842,1,0.819814792451208,0,0.902692071799064,1,2.27200152753385,0,0,2,2.6856673839897,0,0
"284",13,7.00279231094499,0,0.0287856528156184,1,0.204632544011236,2,2.21767180712391,0,0,2,0.574089943015558,0,0.465615242057073
"285",15,10.4482096734709,2,1.92777006321116,2,2.24688091966798,2,2.30657904755106,0,0.169437090477412,5,3.2994727876999,0,0.227034313193519
"286",9,8.84607476748271,0,0.385253165509799,0,0.469656062164769,1,3.37920492781474,0,0.19775991933153,3,2.28212819098637,0,0
"287",8,6.0391828460845,1,0.835623504447344,2,1.81487421220325,4,2.86490304871952,0,0.478845472569781,1,1.44759318895466,0,0.596518388263837
"288",5,4.51461889071047,0,0.255263928200217,3,2.56554334706881,1,1.64889383529369,0,0.012544037065916,4,2.95675108797017,2,1.13500362228782
"289",7,4.15733630294192,1,1.3359935017797,3,3.29424715397909,1,2.05371745363486,1,1.24008810689597,1,1.71374860689803,2,1.93260180465129
"290",8,4.50819521925342,0,0.238664669565565,3,2.46364591619534,2,2.05917332439916,0,0.0979689881757785,2,1.80414532532339,2,2.00907282182418
"291",10,7.04156804500635,0,0,1,0.122954591765994,3,3.02872299107857,2,1.4230743322447,7,2.83389672407677,1,1.01413523715206
"292",7,7.05505849827586,1,0.742176792337265,2,1.84802977714388,1,2.08383976302958,2,1.32882877494884,2,2.639030573686,3,2.32560970492042
"293",15,9.18345076368591,2,2.0962612048332,1,1.08287596512307,6,2.2593487214527,0,0.624810997590985,3,2.49966223162114,1,1.30813726351335
"294",6,6.66709910956799,1,0.514877195247986,1,1.33730359251233,1,2.13850155176966,1,0.799300105518714,2,1.21692057438759,3,2.88676724224135
"295",7,2.66551378123566,0,0.402763394300299,0,0.842735341445222,1,2.20017735067744,0,0,3,2.65832471731744,1,0.905253740051544
"296",5,4.46344833860634,1,1.15909492502178,1,1.14734683794505,3,2.80063661720104,0,0.241685337587432,2,2.18868078930345,1,0.752193855058524
"297",7,8.32628556864872,0,0,2,2.05877849618418,1,1.94241514087398,0,0.445729407334488,1,0.466120832390297,2,1.99908771645777
"298",6,6.91722843359366,0,0.670440364536293,1,0.941105665667867,2,2.78534305643573,0,0.268709002161707,2,1.89372251291255,1,1.26154522284474
"299",6,8.1102417650146,1,0.829225005855043,3,2.7362514512887,6,3.13936204934271,0,0.442771652550908,0,1.27548905677196,1,0.958769440449233
"300",10,4.6236899626409,0,0,2,2.36190509126598,3,1.93549647339646,0,0.111917996587905,0,0.45956372186717,0,0.222895004596073
"301",5,4.6738089782126,0,0,2,1.71141363702967,2,1.68724185671457,0,0.152750921740575,0,0.826532250211878,0,0.368604319655382
"302",8,5.62546746269054,0,0,2,1.43836047854853,5,2.02843038960203,0,0.261015308246724,0,0.886791242844068,0,0.318679689251429
"303",4,7.62768389156408,0,0.669489550007786,0,0.771653071020379,1,2.38045244828194,0,0.184527034410563,0,2.86906480379935,0,0.2807352548509
"304",5,6.39442617470111,0,0,3,2.52717503276903,1,2.15102054084491,0,0.281543772809733,0,1.48198481951786,0,0.657005325997729
"305",10,6.16831571191502,0,0,2,1.69640051063965,1,2.73678893339727,1,1.0411079700845,1,1.30369388870772,0,0.105170243448651
"306",12,8.69875215995635,0,0.367781731790519,0,0.701131723609798,3,2.27843670060599,0,0,3,1.76512080438911,1,1.25196861609675
"307",6,5.7618526901846,0,0,1,0.797856288205222,2,1.42308692971793,2,1.69773171477906,3,1.94468997371796,1,0.534541042788838
"308",8,6.81834146247424,1,1.08703841774332,1,1.21796517814824,4,3.17904874730927,0,0.209383579768369,4,2.03960076721173,1,0.95589079298377
"309",8,6.37413768143189,2,1.25882490976266,1,1.47166022683494,0,2.23204967775562,0,0.0227403219517744,1,2.37276654059744,3,2.44555211650607
"310",10,7.95422224002025,1,1.27619263146378,3,3.04889353356213,2,1.7696642682293,2,1.18785214018712,2,2.47299252723534,2,1.96699384216691
"311",7,7.00519241153529,2,1.64926699695418,1,1.18306406297949,3,2.7517394093932,1,0.930788263628092,4,2.38106020818535,3,3.16957562516022
"312",3,7.76367952309493,1,0.155292596547026,4,3.41686853693843,4,3.23788899320194,1,0.840132594318974,10,4.68592383227108,2,1.73854691595211
"313",7,8.37952466840441,2,1.47279886548502,0,0,2,2.52968236364545,1,0.937992112320039,8,4.65472713935099,2,1.564897260534
"314",9,7.9464694032361,0,0.0527678062234422,0,0.0311649718576774,2,2.58095442425511,1,0.321125318728628,7,3.09807976499354,2,1.65093506026138
"315",11,11.1451013580283,0,0.245998320936556,0,0.0319996691695454,3,2.85750459650963,1,0.321046424802693,6,3.4895889291141,4,3.20391662149688
"316",10,8.46432532442291,0,0.126178829231665,1,0.669791297901881,3,2.82784315314798,0,0.121375815941913,3,1.78154047983574,1,1.11859064463337
"317",11,8.14366389517426,0,0.0360534624594484,0,0.801608063139299,1,2.68174599479544,2,1.7923544120046,1,2.29735256779175,0,0.457134769101949
"318",16,13.0149691550984,0,0,1,0.975459205404173,3,2.57013551709473,1,0.933774543050741,3,2.52022355719972,1,0.451925805533749
"319",12,9.16456079940302,0,0.426321674455799,4,3.81967164563841,5,1.51926455997939,1,0.904151688685066,2,1.92748264905493,1,1.22355970502069
"320",14,10.1461200565399,0,0.0569325743536364,2,2.65561290881841,2,2.48170789849477,0,0.216318459761967,5,2.7354806948586,0,0.300959236079874
"321",8,7.48182212893385,1,0.844899431999216,2,1.9482512214936,1,2.62485833466316,1,0.673119368190123,1,1.41321288115635,1,0.87706608813578
"322",3,8.57148799247428,0,0.205113769093543,0,0.347930643356499,3,3.08561731358075,0,0.00837147087355912,3,1.08410012860995,1,1.399571851673
"323",7,10.0096798080046,0,0,4,3.82539541076259,2,2.6299230740277,2,1.60513865378693,5,2.55043610121109,0,0.395903141825154
"324",11,10.5956120361206,0,0,3,2.28707385144481,3,2.54968985442764,1,0.670819084539307,4,2.66153794541631,1,1.77211950858519
"325",5,9.58424543466527,0,0.0981187727204522,2,2.3143856934469,5,3.10294945956084,0,0,3,1.97281337681588,2,1.68314854296234
"326",7,9.46549313305802,2,1.65479057609568,0,0,1,2.20699352101201,3,2.14189918819553,4,3.08391232803707,0,0.364905325444892
"327",4,6.77179290849471,0,0.256623751655145,1,0.95133662933244,3,1.40748621420617,2,1.34885134231215,3,3.18627031784998,2,1.88571707708568
"328",13,9.07786940612989,0,0.128968160452191,0,0.318071810280714,2,2.7510058918014,1,1.18918410432797,2,1.98646210318828,1,0.979729799923436
"329",8,9.5317515189091,0,0,1,1.45651467761937,5,3.45350914802191,0,0.284262018844912,1,1.82223133228487,0,0.42748302625746
"330",6,11.0981809554945,0,0,2,1.39582364688984,1,2.80525028837939,0,0.293741216852579,7,3.92933828145904,2,1.48615040890466
"331",7,9.49815023732851,0,0,4,3.27411885270713,1,2.05953601728838,0,0.0304698201779463,1,2.82879688370703,0,0.713100111161685
"332",6,7.04272854866367,0,0.0546462773103415,2,1.90340888116872,5,2.01668154457072,2,1.37740739568985,3,2.03112273471572,1,1.20240726300884
"333",7,8.29239262322223,2,1.69160723672342,8,6.80849845972481,2,1.71749338631885,0,0.186725660659899,2,2.73468679303353,2,1.3670464943499
"334",9,6.74770791174734,0,0.371208158965853,1,1.18900651990216,5,2.58025430339694,0,0,3,3.36256045900676,1,1.18905025063272
"335",10,11.7608050576104,0,0,1,1.15383182637744,2,2.07301968253901,0,0.704963766281229,6,2.58633866998963,2,1.83918490796568
"336",6,8.97463612997229,0,0.297973048555779,1,0.927660858815102,2,1.09923499195621,1,0.772376566494256,1,0.712257976409079,2,2.23011874485494
"337",10,9.20707916139627,1,1.35864083746112,0,0.327178513940302,1,2.43020866919502,0,0,3,2.67832360493039,3,2.14963636059257
"338",8,9.40116098155115,2,1.45395819463452,0,0.251325106607668,5,2.1909357047292,0,0,3,3.02593641168401,1,1.19299432054641
"339",6,6.50127438132507,1,0.530400419791475,2,1.99981272523811,5,1.73413191423794,1,0.673305138065637,8,4.91353001127023,0,0
"340",7,9.93404564444296,0,0.176725951721081,3,3.04895931609487,2,2.55252022209323,0,0,4,3.32372083535854,3,1.67954201108782
"341",7,9.26232346462553,0,0,0,0,4,2.89844370761185,0,0.207564229063413,4,2.15975269174318,2,1.52293029078368
"342",9,8.59547619927456,1,1.09711575516121,3,2.52966583466422,5,2.20783523466534,1,1.13244718308056,0,0.650859627079734,0,0.550122457654991
"343",5,10.962785575402,0,0,1,0.757855844333208,1,1.90361274892553,2,1.22076444093257,2,1.7034311628417,2,1.16724303038967
"344",11,10.2669210304812,0,0,2,1.77678839308666,1,0.938983230766588,1,0.307228845682408,4,2.58942107647504,0,0.208539245947698
"345",8,8.9498764219747,0,0.810007731897585,3,2.46677401643268,1,1.38299314460382,0,0,2,1.84713835058542,1,1.14941914223655
"346",6,6.6856552581992,0,0.382691916761055,0,0.357721673893678,2,3.15711706879751,0,0,2,1.57887211182674,1,1.60138620181272
"347",12,9.42688448064015,0,0.750083798745651,0,0.563758560297955,5,3.15031938269807,1,1.15368335149279,1,1.34950979746273,1,0.999756389058159
"348",6,11.1187305536488,0,0.0406325878841533,2,1.88982602347513,2,1.25983560973713,0,0,2,2.46482895564989,2,1.54884461632932
"349",6,5.82775405233849,1,0.642020351734994,2,1.70113028525232,1,1.6837383170549,0,0.370618298772261,3,1.99233752441868,0,0.762083564191364
"350",10,8.24786613844178,2,1.66049718803768,0,0,6,1.65491411876079,0,0.147347513926537,5,2.48323274815232,1,1.29854955405799
"351",5,7.5035600762467,0,0.534947739339376,2,1.93173573003318,5,1.51742253426761,0,0.624167613104343,1,1.60383902236424,1,0.998460917659441
"352",5,6.48443992164773,0,0.586314764701348,1,1.32077993132695,1,1.52334926386671,1,0.996567696366322,0,0.711985469519706,2,1.69205380422738
"353",6,8.25782965134718,0,0.160645997491194,3,3.21169866319251,3,2.29255321521094,0,0.470603777587117,1,1.53852151812954,0,0.163543464491961
